Survey,Year,Quarter,Ship,Gear,HaulNo,ShootLat,ShootLon,DateTime,Depth,Area,Subarea,DayNight,AphiaID,Species,Sex,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
SWC-IBTS,2002,1,SCO3,GOV,44,56.6068,-8.4895,13/03/2002 09:18:00,163,44,42E1,D,126438,Merlangius merlangus,-9,0,49.995,55.253,97.809,4.943,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,45,56.7645,-9.011,13/03/2002 12:14:00,190,44,42E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,46,57.255,-8.4722,13/03/2002 16:21:00,140,44,43E1,D,126438,Merlangius merlangus,-9,0,19.603,22.749,58.854,2.594,0.2,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,47,57.581,-8.5035,13/03/2002 19:46:00,162,44,44E1,N,126438,Merlangius merlangus,-9,0,14.632,20.844,60.163,4.161,0.2,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,48,57.685,-9.0833,14/03/2002 06:39:00,157,44,44E0,D,126438,Merlangius merlangus,-9,0,17.795,61.844,1111.214,137.677,38.314,1.6,1.556,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,49,58.0243,-9.0495,14/03/2002 09:18:00,185,44,45E0,D,126438,Merlangius merlangus,-9,0,0,0,8.349,2.635,0.571,0,0.444,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,50,58.0135,-8.8702,14/03/2002 11:11:00,162,44,45E1,D,126438,Merlangius merlangus,-9,0,1.227,9.154,266.093,41.964,9.429,0.8,1.333,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,52,58.287,-7.3717,14/03/2002 18:49:00,83,44,45E2,N,126438,Merlangius merlangus,-9,0,44.769,55.286,121.079,4.866,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,53,58.6663,-7.2448,14/03/2002 21:53:00,95,44,46E2,N,126438,Merlangius merlangus,-9,0,21.623,39.238,295.969,42.843,8.771,2,1.556,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,54,59.3442,-5.1403,15/03/2002 07:44:00,124,42,47E4,D,126438,Merlangius merlangus,-9,0,0,57.333,169.333,19.333,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,55,59.256,-6.4513,15/03/2002 12:50:00,168,42,47E3,D,126438,Merlangius merlangus,-9,0,0,0,3.333,0.667,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,56,58.8138,-6.27,15/03/2002 18:29:00,130,42,46E3,N,126438,Merlangius merlangus,-9,0,61,213.667,271,64.333,4,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,57,58.0477,-5.7477,17/03/2002 11:48:00,126,43,45E4,D,126438,Merlangius merlangus,-9,0,54,2.333,1.667,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,58,57.751,-5.9865,17/03/2002 18:45:00,145,43,44E4,N,126438,Merlangius merlangus,-9,0,7.333,0.333,0.333,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,59,56.6233,-7.3662,18/03/2002 07:23:00,170,45,42E2,D,126438,Merlangius merlangus,-9,0,53.4,4.1,6.5,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,60,56.4815,-7.4962,18/03/2002 09:19:00,156,45,41E2,D,126438,Merlangius merlangus,-9,0,150.2,13.3,22.5,2,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,61,56.3758,-6.801,18/03/2002 12:30:00,77,45,41E3,D,126438,Merlangius merlangus,-9,0,469.2,10.8,2,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,62,55.9487,-6.6495,18/03/2002 16:16:00,53,47,40E3,D,126438,Merlangius merlangus,-9,0,48,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,63,55.8225,-7.677,18/03/2002 20:15:00,130,47,40E2,N,126438,Merlangius merlangus,-9,0,133,184.833,64.167,0,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,64,55.8217,-8.2595,18/03/2002 22:52:00,153,47,40E1,N,126438,Merlangius merlangus,-9,0,330,710.367,514.633,1,0,0,0,0,0,0,
SWC-IBTS,2002,1,SCO3,GOV,66,57.3082,-9.14,19/03/2002 12:28:00,144,44,43E0,D,126438,Merlangius merlangus,-9,0,0,0.286,27.691,4.059,1.743,0,0.222,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,3,59.2357,-4.0507,01/03/2003 14:14:00,116,40,47E5,D,126438,Merlangius merlangus,-9,0,30,7,7,14,2,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,4,59.3477,-5.1173,01/03/2003 18:15:00,130,42,47E4,N,126438,Merlangius merlangus,-9,0,20.762,10.238,37.333,22.5,7.167,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,5,59.249,-6.4618,02/03/2003 07:39:00,157,42,47E3,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,6,58.8102,-6.2682,02/03/2003 11:14:00,130,42,46E3,D,126438,Merlangius merlangus,-9,0,207.286,10.381,8.933,5.9,1.5,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,7,58.6867,-7.1983,02/03/2003 15:17:00,101,44,46E2,D,126438,Merlangius merlangus,-9,0,278.771,224.943,371.086,553.933,54.267,7,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,8,58.2592,-7.3495,02/03/2003 18:40:00,80,44,45E2,N,126438,Merlangius merlangus,-9,0,158.271,23.095,9.719,8.914,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,9,58.5317,-8.0178,02/03/2003 22:17:00,150,48,46E1,N,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,10,58.0467,-8.8283,03/03/2003 07:24:00,160,44,45E1,D,126438,Merlangius merlangus,-9,0,2.45,5.243,9.236,22.281,3.79,1,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,11,58.0477,-9.035,03/03/2003 09:18:00,188,44,45E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,2,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,12,57.7208,-9.0867,03/03/2003 12:05:00,152,44,44E0,D,126438,Merlangius merlangus,-9,0,53.686,29.319,33.724,52.776,4.495,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,13,57.6492,-8.52,03/03/2003 15:10:00,154,44,44E1,D,126438,Merlangius merlangus,-9,0,184.65,5.5,3.95,1.9,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,14,57.3035,-8.46,03/03/2003 18:44:00,155,44,43E1,N,126438,Merlangius merlangus,-9,0,45.729,13.724,5.89,4.257,0.4,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,15,57.3102,-9.0625,03/03/2003 21:49:00,140,44,43E0,N,126438,Merlangius merlangus,-9,0,0,0,1,2.667,1.333,1,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,16,56.7883,-9.0182,04/03/2003 07:29:00,180,44,42E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,17,56.605,-8.5162,04/03/2003 11:02:00,160,44,42E1,D,126438,Merlangius merlangus,-9,0,464.764,50.329,23.207,16.681,1.019,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,18,56.353,-8.5073,04/03/2003 14:19:00,160,44,41E1,D,126438,Merlangius merlangus,-9,0,49.593,4.457,1.55,0.4,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,19,56.203,-9.1093,04/03/2003 18:12:00,188,44,41E0,N,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,20,55.8287,-9.0057,04/03/2003 21:11:00,142,47,40E0,N,126438,Merlangius merlangus,-9,0,0,0,1,0,1,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,21,55.4178,-9.0345,05/03/2003 08:12:00,102,47,39E0,D,126438,Merlangius merlangus,-9,0,37.208,98.392,90.122,34.556,2.222,0,1.5,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,22,55.3837,-8.4417,05/03/2003 10:54:00,94,47,39E1,D,126438,Merlangius merlangus,-9,0,1203.255,819.434,773.394,399.5,26.667,0,13.75,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,23,55.8345,-8.3253,05/03/2003 14:43:00,138,47,40E1,D,126438,Merlangius merlangus,-9,0,563.614,49.141,11.467,1.556,0.222,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,24,55.8243,-7.7518,05/03/2003 17:14:00,134,47,40E2,D,126438,Merlangius merlangus,-9,0,568.098,158.935,75.828,18.111,2.778,0,0.25,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,25,55.4748,-7.606,05/03/2003 20:21:00,63,47,39E2,N,126438,Merlangius merlangus,-9,0,81.194,25.25,24.194,10.389,0.222,0,0.75,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,26,55.945,-6.6453,06/03/2003 08:01:00,54,47,40E3,D,126438,Merlangius merlangus,-9,0,1204.6,1.2,0.2,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,27,56.4045,-6.7687,06/03/2003 12:00:00,80,45,41E3,D,126438,Merlangius merlangus,-9,0,672,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,28,56.4762,-7.494,06/03/2003 16:31:00,138,45,41E2,D,126438,Merlangius merlangus,-9,0,360,5,3,2,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,29,56.6263,-7.3635,06/03/2003 18:40:00,168,45,42E2,N,126438,Merlangius merlangus,-9,0,62,1,5,4,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,30,56.7697,-6.921,06/03/2003 21:34:00,153,45,42E3,N,126438,Merlangius merlangus,-9,0,280,1,1,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,31,57.1402,-6.9552,07/03/2003 07:27:00,130,45,43E3,D,126438,Merlangius merlangus,-9,0,112,2,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,32,57.9275,-6.2082,07/03/2003 13:08:00,86,43,44E3,D,126438,Merlangius merlangus,-9,0,2533,2,1,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,33,58.3007,-6.0043,07/03/2003 16:03:00,120,43,45E3,D,126438,Merlangius merlangus,-9,0,2654,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,34,58.4132,-6.0183,07/03/2003 18:25:00,103,43,45E3,N,126438,Merlangius merlangus,-9,0,2974,4,0,2,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,35,58.5845,-5.636,07/03/2003 20:01:00,131,42,46E4,N,126438,Merlangius merlangus,-9,0,1073.905,5.429,0.667,2,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,36,58.3932,-5.6268,08/03/2003 07:29:00,109,43,45E4,D,126438,Merlangius merlangus,-9,0,432,0,2,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,37,58.0237,-5.7643,08/03/2003 10:55:00,126,43,45E4,D,126438,Merlangius merlangus,-9,0,1116.5,5.5,0,0,2,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,38,57.7487,-5.979,08/03/2003 13:33:00,154,43,44E4,D,126438,Merlangius merlangus,-9,0,608,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,39,55.2725,-5.1908,09/03/2003 12:09:00,50,46,39E4,D,126438,Merlangius merlangus,-9,0,2010,1301.6,29.2,11.2,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,40,55.4548,-4.8313,09/03/2003 14:47:00,64,46,39E5,D,126438,Merlangius merlangus,-9,0,2729,69.233,2.967,0.8,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,53,54.7228,-5.6578,11/03/2003 07:28:00,16,50,38E4,D,126438,Merlangius merlangus,-9,0,1340.612,122.422,2.567,0.2,0,0.2,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,54,54.5473,-5.2773,11/03/2003 10:04:00,130,50,38E4,D,126438,Merlangius merlangus,-9,0,23,8,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,55,54.332,-4.9545,11/03/2003 12:23:00,108,50,37E5,D,126438,Merlangius merlangus,-9,0,200.648,7.552,1.6,0,0,0.2,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,56,54.2197,-5.3938,11/03/2003 15:15:00,54,50,37E4,D,126438,Merlangius merlangus,-9,0,822.337,167.057,8.006,0.6,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,57,54.0282,-5.2197,11/03/2003 17:45:00,83,50,37E4,D,126438,Merlangius merlangus,-9,0,1516.634,44.241,7.509,1.616,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,58,53.9963,-5.7577,11/03/2003 20:26:00,45,50,36E4,N,126438,Merlangius merlangus,-9,0,2876.227,1127.319,31.993,2.06,0,0.4,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,59,53.7645,-5.5733,12/03/2003 08:28:00,104,50,36E4,D,126438,Merlangius merlangus,-9,0,224.571,1.429,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,60,53.6768,-5.9623,12/03/2003 10:48:00,40,50,36E4,D,126438,Merlangius merlangus,-9,0,1762.678,548.04,6.838,0.444,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,61,53.7427,-4.2552,14/03/2003 17:20:00,50,50,36E5,D,126438,Merlangius merlangus,-9,0,4,2.2,1.6,0,0,0.2,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,62,53.7938,-3.7068,14/03/2003 20:13:00,40,50,36E6,N,126438,Merlangius merlangus,-9,0,224.989,113.777,5.234,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,63,53.982,-3.7013,14/03/2003 22:00:00,40,50,36E6,N,126438,Merlangius merlangus,-9,0,2763.513,1487.302,89.468,11.317,0,0.4,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,64,54.0767,-3.6238,15/03/2003 07:49:00,34,50,37E6,D,126438,Merlangius merlangus,-9,0,3803.121,2065.27,256.323,35.486,0,1.8,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,65,54.086,-4.0248,15/03/2003 09:59:00,40,50,37E5,D,126438,Merlangius merlangus,-9,0,2565.714,1579.308,42.689,3.489,0,0.8,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,66,54.3735,-3.8445,15/03/2003 12:33:00,43,50,37E6,D,126438,Merlangius merlangus,-9,0,2931.491,1012.639,104.286,11.984,0,1.6,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,67,54.5927,-3.9123,15/03/2003 14:23:00,36,50,38E6,D,126438,Merlangius merlangus,-9,0,1500.436,165.955,17.507,1.902,0,0.2,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,68,54.6178,-4.0692,15/03/2003 16:20:00,49,50,38E5,D,126438,Merlangius merlangus,-9,0,1117.773,194.69,24.391,2.946,0,0.2,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,69,55.1303,-9.3645,16/03/2003 11:18:00,110,47,39E0,D,126438,Merlangius merlangus,-9,0,238.275,388.47,295.367,118.778,9.111,0,2,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,70,55.1802,-10.0507,16/03/2003 15:17:00,400,48,39D9,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,71,54.599,-10.2912,16/03/2003 19:40:00,122,48,38D9,N,126438,Merlangius merlangus,-9,0,0,14,42,16,2,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,73,54.5495,-9.6437,17/03/2003 10:33:00,100,47,38E0,D,126438,Merlangius merlangus,-9,0,465.24,291.638,168.261,41.056,5.556,0,0.25,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,76,54.6133,-8.8638,17/03/2003 18:45:00,88,47,38E1,N,126438,Merlangius merlangus,-9,0,439.831,176.713,107.372,21.167,2.667,0,0.25,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,89,58.02,-5.7728,20/03/2003 11:36:00,120,43,45E4,D,126438,Merlangius merlangus,-9,0,1958,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,90,58.2947,-6.0105,20/03/2003 14:13:00,111,43,45E3,D,126438,Merlangius merlangus,-9,0,2483,1,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,91,58.3708,-6.0175,20/03/2003 17:26:00,94,43,45E3,D,126438,Merlangius merlangus,-9,0,5708,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,92,58.3927,-5.6727,20/03/2003 19:48:00,110,43,45E4,N,126438,Merlangius merlangus,-9,0,780,1,1,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,93,58.545,-5.5678,21/03/2003 08:00:00,119,42,46E4,D,126438,Merlangius merlangus,-9,0,745.762,2.238,6,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,94,58.7893,-6.1467,21/03/2003 11:18:00,110,42,46E3,D,126438,Merlangius merlangus,-9,0,414.238,45.895,109.233,163.3,33.333,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,97,59.6388,-5.1542,22/03/2003 06:27:00,130,41,48E4,D,126438,Merlangius merlangus,-9,0,2,2,0,2,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,98,59.7305,-4.5505,22/03/2003 09:15:00,101,41,48E5,D,126438,Merlangius merlangus,-9,0,0,0,4,4,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,99,59.2335,-4.036,22/03/2003 13:58:00,118,40,47E5,D,126438,Merlangius merlangus,-9,0,54,20,4,0,0,0,0,0,0,0,
SWC-IBTS,2003,1,SCO3,GOV,100,58.7105,-4.4338,23/03/2003 18:40:00,86,40,46E5,N,126438,Merlangius merlangus,-9,0,142,3,1,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,1,58.7112,-4.3842,06/03/2004 07:45:00,100,40,46E5,D,126438,Merlangius merlangus,-9,0,31,63,6,2,4,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,2,59.2192,-4.127,06/03/2004 12:00:00,110,40,47E5,D,126438,Merlangius merlangus,-9,0,4,71,15,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,3,59.346,-5.1577,06/03/2004 16:42:00,120,42,47E4,D,126438,Merlangius merlangus,-9,0,4,76.167,29.167,11,1.667,2,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,4,59.5803,-5.14,06/03/2004 19:30:00,130,41,48E4,N,126438,Merlangius merlangus,-9,0,0,2,4,2,2,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,5,59.2467,-6.4873,07/03/2004 07:13:00,160,42,47E3,D,126438,Merlangius merlangus,-9,0,0,0.667,1.333,4.667,2.667,0.667,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,6,58.8012,-6.2433,07/03/2004 11:00:00,120,42,46E3,D,126438,Merlangius merlangus,-9,0,218.5,317.167,29.333,14,2.333,0.667,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,7,58.6722,-7.2222,07/03/2004 14:57:00,100,44,46E2,D,126438,Merlangius merlangus,-9,0,6.107,23.853,2.147,0.952,1.988,0.286,0.667,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,9,56.7747,-9.0128,08/03/2004 07:16:00,175,44,42E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,10,57.31,-9.1167,08/03/2004 11:49:00,145,44,43E0,D,126438,Merlangius merlangus,-9,0,0,3.349,0.508,0.786,1.071,0.286,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,11,57.2925,-8.4637,08/03/2004 15:07:00,140,44,43E1,D,126438,Merlangius merlangus,-9,0,2.357,42.992,4.341,0.286,1.738,0.286,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,12,57.6448,-8.5145,08/03/2004 17:52:00,147,44,44E1,D,126438,Merlangius merlangus,-9,0,15.821,97.145,10.783,2,4.25,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,13,57.7058,-9.0865,09/03/2004 07:06:00,155,44,44E0,D,126438,Merlangius merlangus,-9,0,17.56,301.982,50.804,19.81,62.702,23.81,3.333,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,14,58.0278,-9.0473,09/03/2004 10:32:00,185,44,45E0,D,126438,Merlangius merlangus,-9,0,1.75,5.306,0.694,0,4.25,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,15,58.0257,-8.8493,09/03/2004 12:46:00,160,44,45E1,D,126438,Merlangius merlangus,-9,0,13.75,119.398,14.34,5.524,16.798,4.857,1.333,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,16,58.2358,-7.3307,09/03/2004 17:48:00,90,44,45E2,D,126438,Merlangius merlangus,-9,0,12.81,25.302,1.389,0,0.5,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,17,58.5767,-5.6313,10/03/2004 07:09:00,133,42,46E4,D,126438,Merlangius merlangus,-9,0,565.667,35.167,1.167,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,18,58.3995,-5.5913,10/03/2004 09:22:00,115,43,45E4,D,126438,Merlangius merlangus,-9,0,530.417,41.583,0,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,19,58.439,-6.0458,10/03/2004 11:45:00,95,43,45E3,D,126438,Merlangius merlangus,-9,0,2115.917,280.083,4,2,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,20,58.32,-6.0008,10/03/2004 13:32:00,120,43,45E3,D,126438,Merlangius merlangus,-9,0,2357.917,10.083,0,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,21,58.043,-5.7622,10/03/2004 16:07:00,120,43,45E4,D,126438,Merlangius merlangus,-9,0,514.167,1.833,0,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,22,57.7325,-5.9738,10/03/2004 18:29:00,160,43,44E4,N,126438,Merlangius merlangus,-9,0,333.75,0.25,0,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,23,55.4423,-4.8542,12/03/2004 08:30:00,68,46,39E5,D,126438,Merlangius merlangus,-9,0,2950.033,20.567,2.4,1,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,24,55.2695,-5.193,12/03/2004 10:48:00,50,46,39E4,D,126438,Merlangius merlangus,-9,0,7619.7,513.367,118.933,28,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,25,54.7232,-5.6767,12/03/2004 14:52:00,18,50,38E4,D,126438,Merlangius merlangus,-9,0,824.612,112.755,6.171,0.462,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,26,54.5143,-5.2202,12/03/2004 17:57:00,140,50,38E4,D,126438,Merlangius merlangus,-9,0,119.813,5.682,1.505,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,27,53.7467,-4.3193,13/03/2004 06:56:00,50,50,36E5,D,126438,Merlangius merlangus,-9,0,47.712,13.377,4.45,0.462,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,28,53.8003,-3.7082,13/03/2004 09:53:00,40,50,36E6,D,126438,Merlangius merlangus,-9,0,830.751,55.094,27.627,6.527,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,29,53.946,-3.7575,13/03/2004 11:46:00,35,50,36E6,D,126438,Merlangius merlangus,-9,0,172.355,59.7,31.212,2.733,2,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,30,54.0957,-3.6388,13/03/2004 13:51:00,35,50,37E6,D,126438,Merlangius merlangus,-9,0,2671.515,1111.923,209.866,8.696,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,31,54.0795,-4.0107,13/03/2004 16:07:00,45,50,37E5,D,126438,Merlangius merlangus,-9,0,204.245,674.56,270.667,2.527,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,32,54.3727,-3.8452,13/03/2004 18:28:00,45,50,37E6,N,126438,Merlangius merlangus,-9,0,1069.475,291.707,43.895,0.923,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,33,54.6032,-3.9175,14/03/2004 06:38:00,38,50,38E6,D,126438,Merlangius merlangus,-9,0,1476.793,269.002,85.37,10.835,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,34,54.62,-4.066,14/03/2004 08:18:00,50,50,38E5,D,126438,Merlangius merlangus,-9,0,387.163,288.403,93.511,2.923,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,35,54.3475,-4.9492,14/03/2004 13:10:00,105,50,37E5,D,126438,Merlangius merlangus,-9,0,317.124,52.13,18.695,2.051,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,36,54.2442,-5.3813,14/03/2004 15:47:00,55,50,37E4,D,126438,Merlangius merlangus,-9,0,904.548,65.41,15.01,1.033,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,37,54.026,-5.7507,14/03/2004 18:11:00,40,50,37E4,N,126438,Merlangius merlangus,-9,0,2250.683,272.636,57.758,0.923,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,38,53.6723,-5.9688,16/03/2004 12:15:00,40,50,36E4,D,126438,Merlangius merlangus,-9,0,2430.193,234.573,54.948,2.286,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,39,53.7483,-5.5982,16/03/2004 14:56:00,95,50,36E4,D,126438,Merlangius merlangus,-9,0,233.783,3.314,0.903,0,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,40,54.0288,-5.2077,16/03/2004 17:51:00,83,50,37E4,D,126438,Merlangius merlangus,-9,0,780.904,40.464,11.171,1.462,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,41,55.4488,-7.4522,17/03/2004 07:00:00,60,47,39E2,D,126438,Merlangius merlangus,-9,0,34.571,48.302,3.488,1.639,0,0,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,42,55.4007,-8.4148,17/03/2004 11:48:00,90,47,39E1,D,126438,Merlangius merlangus,-9,0,353.429,2254.063,267.397,255.349,41.762,2,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,43,55.4392,-9.1895,17/03/2004 15:55:00,115,47,39E0,D,126438,Merlangius merlangus,-9,0,0,28.635,16.635,17.278,6.786,0.667,0,0,0,0,
SWC-IBTS,2004,1,SCO3,GOV,44,55.751,-9.0842,17/03/2004 18:32:00,130,47,40E0,D,126438,Merlangius merlangus,-9,0,1.286,34.762,17.615,25.004,6.167,1.167,0,0,0,0,
